,situation,location,gc_id,fruit_situation_id,number_of_fruit,target,month_creation_date_answer,day_creation_date_answer,hour_creation_date_answer,year_creation_date_global,month_creation_date_global,day_creation_date_global,hour_creation_date_global,month_creation_date_request,day_creation_date_request,hour_creation_date_request,AP_0,favorite_fruit_0,hobby_0,hobby_1,green_vegetables_0
292,-1,6,20,50,-1,2,3,13,8,2019,3,19,11,3,13,8,1,1,0,1,0
293,-1,18,10,10,-1,1,1,4,9,2018,4,9,7,1,4,9,1,1,0,1,1
294,-1,83,40,170,-1,0,3,2,14,2019,3,1,18,3,2,14,1,0,0,1,1
295,-1,36,10,200,-1,1,2,14,10,2018,10,17,10,2,14,10,1,1,0,1,1
296,10,96,40,200,1,0,2,12,11,2019,1,23,11,2,12,11,1,0,0,1,1
297,-1,55,10,170,-1,0,1,5,21,2019,1,3,9,1,5,21,1,1,0,1,1
298,-1,81,20,10,0,1,2,5,13,2017,3,20,0,2,5,13,1,1,0,1,1
299,-1,93,20,10,0,1,3,26,7,2018,9,14,12,3,26,7,1,1,0,1,1
300,-1,14,20,120,0,2,2,6,13,2019,2,1,14,2,6,13,1,1,0,1,0
301,-1,87,100,10,-1,0,1,25,14,2018,2,11,16,1,25,14,1,0,0,1,1
302,-1,36,10,200,0,0,1,8,11,2018,9,13,10,1,8,11,1,1,0,1,1
303,-1,81,10,10,-1,1,1,21,12,2018,6,29,13,1,21,12,1,1,0,1,1
304,-1,96,30,200,-1,2,1,18,19,2019,1,8,8,1,18,19,1,0,0,1,1
305,-1,34,100,200,-1,0,1,8,13,2018,1,2,12,1,8,13,1,0,0,1,1
306,-1,96,10,130,-1,0,3,4,14,2018,12,7,9,3,4,14,1,1,0,1,1
307,-1,81,10,50,-1,2,1,2,16,2018,6,29,10,1,2,16,1,1,0,1,1
308,-1,13,10,10,-1,0,2,26,15,2018,7,15,10,2,26,15,1,1,0,1,1
309,-1,45,10,200,0,0,1,13,8,2018,10,24,10,1,13,8,1,1,0,1,1
310,-1,58,20,120,-1,0,3,27,8,2019,3,27,8,3,27,8,1,1,0,1,1
311,-1,315710,60,200,-1,0,3,7,18,2018,7,18,15,3,7,18,1,0,0,1,1
312,-1,70,10,200,-1,1,2,10,13,2019,1,26,18,2,10,13,1,1,0,1,1
313,-1,30,10,10,-1,2,3,5,13,2018,5,11,9,3,5,13,1,1,0,1,1
314,-1,63,10,10,-1,1,3,3,9,2019,1,22,18,3,3,9,1,1,0,1,1
315,-1,51,10,10,0,0,3,13,14,2018,5,5,16,3,13,14,1,1,0,1,1
316,-1,68,20,200,-1,0,3,27,14,2018,1,29,15,3,27,14,1,1,0,1,1
317,-1,45,10,10,0,0,2,15,10,2018,9,28,8,2,15,10,1,1,0,1,1
318,-1,70,10,200,-1,0,2,5,18,2018,12,20,13,2,5,18,1,1,0,1,1
319,-1,35,10,200,-1,0,2,2,9,2019,1,31,15,2,2,9,1,1,0,1,1
320,-1,61,20,200,-1,0,3,9,9,2019,1,9,16,3,9,9,1,1,0,1,1
321,-1,63,10,10,0,1,2,22,17,2018,11,28,18,2,22,17,1,1,0,1,1
322,-1,43,100,10,-1,1,2,13,15,2019,2,3,12,2,13,15,1,0,0,1,1
323,-1,94,30,200,-1,0,3,11,9,2019,2,25,13,3,11,9,1,0,0,1,1
324,-1,70,10,200,-1,1,1,22,13,2018,10,6,13,1,22,13,1,1,0,1,1
325,-1,70,10,200,0,0,1,22,12,2017,10,11,13,1,22,12,1,1,0,1,1
326,-1,87,10,160,-1,0,1,14,7,2017,12,30,15,1,14,7,1,1,0,1,1
327,-1,43,10,160,-1,0,1,22,13,2018,8,27,9,1,22,13,1,1,0,1,1
328,-1,38,10,200,-1,0,2,5,15,2019,1,17,15,2,5,15,1,1,0,1,1
329,-1,45,40,160,-1,0,1,17,14,2018,11,6,16,1,17,14,1,0,0,1,1
330,-1,36,60,10,3,2,1,7,9,2018,9,4,11,1,7,9,1,0,0,1,1
331,-1,70,10,200,0,1,3,30,13,2019,2,6,8,3,30,13,1,1,0,1,1
332,-1,34,30,200,-1,0,2,11,10,2018,12,10,20,2,11,10,1,0,0,1,1
333,-1,100,10,200,-1,1,2,10,8,2019,2,8,9,2,10,8,1,1,0,1,1
334,-1,69,10,200,-1,0,2,26,10,2019,1,28,11,2,26,10,1,1,0,1,1
335,-1,51,120,170,0,1,1,31,17,2018,10,31,22,1,31,17,1,1,0,1,1
336,-1,60,20,200,0,0,3,19,18,2019,2,9,8,3,19,18,1,1,0,1,1
337,-1,13,10,200,0,1,3,29,20,2016,12,3,0,3,29,20,1,1,0,1,1
338,-1,70,10,200,0,1,2,5,16,2018,3,19,13,2,5,16,1,1,0,1,1
339,-1,68,20,200,-1,0,1,30,21,2018,2,17,9,1,30,21,1,1,0,1,1
340,-1,69,20,10,-1,1,1,10,10,2018,12,19,9,1,10,10,1,1,0,1,1
341,-1,100,10,200,-1,0,1,31,5,2019,1,30,4,1,31,5,1,1,0,1,1
342,-1,73,10,170,0,0,3,22,15,2018,4,30,7,3,22,15,1,1,0,1,1
343,-1,61,10,10,0,1,2,27,16,2017,7,17,0,2,27,16,1,1,0,1,1
344,-1,99,10,120,-1,0,3,20,13,2019,2,12,12,3,20,13,1,1,0,1,1
345,-1,93,10,10,-1,1,2,20,7,2018,11,21,0,2,20,7,1,1,0,1,1
346,-1,61,20,170,0,1,1,10,8,2017,11,25,0,1,10,8,1,1,0,1,1
347,-1,50,10,10,-1,1,1,14,9,2018,4,16,10,1,14,9,1,1,0,1,1
348,-1,92,30,200,-1,0,2,24,11,2019,2,20,16,2,24,11,1,0,0,1,1
349,-1,70,10,200,0,1,2,21,20,2018,3,19,13,2,21,20,1,1,0,1,1
350,-1,78,40,120,1,2,2,1,7,2019,2,1,7,2,1,7,1,0,0,1,1
351,-1,92,10,200,-1,1,2,12,10,2019,2,12,10,2,12,10,1,1,0,1,1
352,-1,79,20,190,0,1,3,21,9,2019,3,21,9,3,21,9,1,1,0,1,0
353,-1,93,10,10,0,1,1,28,7,2018,10,2,6,1,28,7,1,1,0,1,1
354,-1,92,60,50,6,2,1,18,10,2018,11,2,11,1,18,10,1,0,0,1,1
355,-1,13,10,160,-1,1,1,27,22,2019,1,27,22,1,27,22,1,1,0,1,1
356,-1,70,10,200,-1,0,1,23,14,2018,8,23,13,1,23,14,1,1,0,1,1
357,-1,12,10,170,0,2,2,8,15,2018,6,4,10,2,8,15,1,1,0,1,0
358,-1,92,10,160,-1,1,3,22,6,2019,2,25,10,3,22,6,1,1,0,1,1
359,-1,58,10,200,-1,0,3,18,9,2019,3,13,21,3,18,9,1,1,0,1,1
360,-1,34,20,200,-1,0,3,20,15,2018,3,7,10,3,20,15,1,1,0,1,1
361,-1,43,10,10,-1,1,2,28,8,2019,1,8,11,2,28,8,1,1,0,1,1
362,-1,67,10,110,-1,2,3,25,13,2019,3,25,13,3,25,13,1,1,0,0,0
363,-1,3,20,10,-1,1,1,16,7,2018,4,4,15,1,16,7,1,1,0,1,1
364,-1,60,30,200,-1,0,1,18,8,2018,11,28,16,1,18,8,1,0,0,1,1
365,-1,34,40,200,-1,0,1,15,14,2019,1,15,14,1,15,14,1,0,0,1,1
366,-1,87,60,10,-1,1,2,2,8,2019,1,28,13,2,2,8,1,0,0,1,1
367,-1,16,80,10,-1,0,3,27,7,2019,2,20,19,3,27,7,1,1,0,1,1
368,-1,95,10,200,-1,0,3,14,13,2019,3,2,16,3,14,13,1,1,0,1,1
369,-1,68,10,10,-1,0,2,25,9,2019,1,16,10,2,25,9,1,1,0,1,1
370,-1,34,10,200,-1,0,3,19,7,2018,3,9,11,3,19,7,1,1,0,1,1
371,40,30,10,170,-1,0,3,26,11,2018,12,17,15,3,26,11,1,1,0,1,1
372,-1,81,20,10,-1,1,3,11,13,2019,2,20,1,3,11,13,1,1,0,1,1
373,-1,73,100,10,-1,1,2,19,12,2018,11,13,11,2,19,12,1,0,0,1,1
374,-1,32,20,200,-1,0,2,4,14,2019,2,4,14,2,4,14,1,1,0,1,1
375,-1,67,10,10,0,1,1,29,7,2018,3,7,15,1,29,7,1,1,0,0,1
376,10,95,50,200,2,0,2,23,8,2019,1,18,12,2,23,8,1,0,0,1,1
377,10,95,40,50,1,2,2,1,8,2018,10,31,12,2,1,8,1,0,0,1,1
378,-1,27,10,200,-1,0,3,5,17,2019,3,3,17,3,5,17,1,1,0,1,1
379,-1,68,10,200,-1,0,3,1,11,2019,1,3,13,3,1,11,1,1,0,1,1
380,-1,43,10,180,-1,0,3,25,20,2019,3,25,20,3,25,20,1,1,0,1,1
381,-1,43,10,10,0,0,3,5,17,2018,1,26,14,3,5,17,1,1,0,1,1
382,10,43,100,10,1,1,1,25,10,2019,1,1,15,1,25,10,1,0,0,1,1
383,-1,34,40,200,-1,0,3,13,10,2018,3,23,17,3,13,10,1,0,0,1,1
384,-1,80,10,10,-1,2,1,17,8,2018,4,23,13,1,17,8,1,1,0,1,1
385,-1,34,20,200,0,1,2,27,19,2018,4,5,14,2,27,19,1,1,0,1,1
386,-1,67,10,10,-1,1,2,22,7,2019,2,5,11,2,22,7,1,1,0,1,1
387,-1,39,10,200,0,0,3,21,8,2014,12,6,0,3,21,8,1,1,0,1,1
388,-1,88,70,200,-1,0,2,14,17,2018,12,4,12,2,14,17,1,0,0,1,1
389,-1,66,10,10,-1,1,1,6,21,2018,12,22,21,1,6,21,1,1,0,1,1
390,-1,92,60,50,3,2,3,28,8,2018,10,4,3,3,28,8,1,0,0,1,1
391,-1,87,10,170,-1,0,1,30,9,2019,1,11,18,1,30,9,1,1,0,1,1
392,-1,50,10,170,-1,0,3,7,10,2018,12,3,8,3,7,10,1,1,0,1,1
393,-1,68,40,200,-1,0,3,3,21,2018,9,20,15,3,3,21,1,0,0,1,1
394,-1,34,10,200,0,0,2,3,15,2015,10,3,0,2,3,15,1,1,0,1,1
395,-1,36,30,200,-1,1,1,13,14,2018,9,4,17,1,13,14,1,0,0,1,1
396,-1,68,10,200,-1,0,3,22,8,2018,11,30,15,3,22,8,1,1,0,1,1
397,-1,6,10,200,0,2,1,9,20,2018,3,24,20,1,9,20,1,1,0,1,1
398,-1,92,10,160,-1,2,1,5,8,2018,10,3,7,1,5,8,1,1,0,1,1
399,-1,23,30,120,-1,1,3,30,10,2019,2,20,16,3,30,10,1,0,0,1,1
400,-1,61,20,10,-1,1,3,3,15,2019,2,15,21,3,3,15,1,1,0,1,1
401,-1,93,40,200,-1,0,1,4,8,2018,12,23,18,1,4,8,1,0,0,1,1
402,-1,94,30,200,0,0,3,5,8,2019,2,8,8,3,5,8,1,0,0,1,1
403,-1,30,10,10,0,0,3,19,11,2018,4,12,12,3,19,11,1,1,0,1,1
404,-1,78,10,200,-1,1,1,26,20,2018,10,19,11,1,26,20,1,1,0,1,1
405,-1,35,100,200,-1,0,1,31,8,2019,1,29,13,1,31,8,1,0,0,1,1
406,-1,6,10,160,-1,0,1,9,19,2019,1,9,19,1,9,19,1,1,0,1,1
407,-1,43,20,10,-1,1,3,8,9,2019,2,28,18,3,8,9,1,1,0,1,1
408,-1,87,10,170,-1,1,1,12,12,2018,12,21,14,1,12,12,1,1,0,1,1
409,-1,22,10,10,-1,1,3,27,15,2019,3,22,8,3,27,15,1,1,0,1,1
410,-1,96,100,50,2,2,2,1,13,2019,1,30,13,2,1,13,1,0,0,1,1
411,-1,60,20,200,0,0,2,28,7,2019,2,16,16,2,28,7,1,1,0,1,1
412,10,39,100,200,2,0,3,26,8,2018,12,4,16,3,26,8,1,0,0,1,1
413,-1,60,10,200,-1,0,1,22,17,2018,10,29,14,1,22,17,1,1,0,1,1
414,-1,61,20,80,2,0,3,12,13,2019,3,12,13,3,12,13,1,1,0,1,0
415,-1,14,10,10,0,1,3,7,11,2018,9,21,8,3,7,11,1,1,0,1,1
416,10,10,10,120,1,1,3,21,8,2019,2,11,12,3,21,8,1,1,0,1,1
417,-1,91,10,50,0,0,1,21,18,2018,12,4,10,1,21,18,1,1,0,1,1
418,-1,93,40,50,-1,2,1,7,8,2018,10,15,14,1,7,8,1,0,0,1,1
419,-1,92,100,120,3,0,2,13,11,2019,2,13,11,2,13,11,1,0,0,1,1
420,-1,57,10,200,-1,0,1,17,11,2019,1,7,13,1,17,11,1,1,0,1,1
421,-1,66,20,10,-1,1,3,20,16,2019,2,4,15,3,20,16,1,1,0,1,1
422,-1,68,10,200,-1,0,2,11,13,2018,9,5,12,2,11,13,1,1,0,1,1
423,-1,29,10,10,-1,1,1,11,14,2018,1,28,19,1,11,14,1,1,0,1,1
424,-1,81,10,170,-1,1,2,25,21,2019,2,26,14,2,25,21,1,1,0,1,1
425,-1,35,10,10,-1,0,2,5,17,2018,10,18,8,2,5,17,1,1,0,1,1
426,-1,58,70,170,-1,0,2,17,10,2019,2,5,7,2,17,10,1,0,0,1,1
427,-1,63,10,70,-1,1,2,7,15,2019,2,7,15,2,7,15,1,1,0,1,1
428,-1,93,40,50,-1,2,1,14,8,2019,1,10,13,1,14,8,1,0,0,1,1
429,-1,94,20,10,-1,0,2,26,10,2019,1,21,11,2,26,10,1,1,0,1,0
430,-1,38,10,10,0,1,3,7,14,2018,5,18,13,3,7,14,1,1,0,1,1
431,-1,36,30,10,-1,1,2,23,8,2019,1,28,10,2,23,8,1,0,0,1,1
432,-1,13,10,170,-1,0,1,19,17,2018,12,19,19,1,19,17,1,1,0,1,1
433,-1,36,30,10,-1,1,1,28,10,2019,1,15,9,1,28,10,1,0,0,1,1
434,-1,68,10,200,-1,2,1,22,9,2019,1,3,20,1,22,9,1,1,0,1,1
435,-1,95,100,50,-1,2,2,8,9,2019,2,4,17,2,8,9,1,0,0,1,1
436,-1,93,30,200,-1,0,3,29,12,2019,1,31,21,3,29,12,1,0,0,1,1
437,-1,26,60,200,-1,0,1,14,13,2018,8,14,8,1,14,13,1,0,0,1,1
438,-1,41,10,80,0,2,1,25,14,2018,11,3,16,1,25,14,1,1,0,1,1
439,-1,315710,10,160,0,1,1,21,20,2018,10,22,18,1,21,20,1,1,0,1,1
440,-1,70,20,200,0,1,1,28,9,2019,1,6,18,1,28,9,1,1,0,1,1
441,-1,32,20,10,-1,1,1,23,10,2019,1,7,11,1,23,10,1,1,0,1,1
442,-1,93,40,50,-1,1,1,16,19,2018,10,15,20,1,16,19,1,0,0,1,1
443,-1,81,20,10,0,1,1,29,11,2019,1,28,10,1,29,11,1,1,0,1,1
444,-1,34,40,200,-1,0,3,23,9,2018,11,10,18,3,23,9,1,0,0,1,1
445,-1,61,10,200,0,0,3,23,9,2016,10,26,0,3,23,9,1,1,0,1,1
446,-1,22,10,10,-1,1,3,5,13,2018,12,21,14,3,5,13,1,1,0,1,1
447,-1,36,10,10,0,0,1,26,7,2018,3,27,19,1,26,7,1,1,0,1,1
448,-1,11,20,80,0,0,2,19,17,2018,11,4,16,2,19,17,1,1,0,1,1
449,-1,68,70,200,-1,0,2,26,15,2018,1,16,9,2,26,15,1,0,0,1,1
450,-1,60,10,200,0,0,3,23,18,2019,1,3,13,3,23,18,1,1,0,1,1
451,-1,92,100,50,-1,1,1,22,12,2019,1,17,13,1,22,12,1,0,0,1,1
452,-1,70,60,200,-1,0,2,7,12,2018,11,12,16,2,7,12,1,0,0,1,1
453,-1,88,10,200,0,0,1,26,10,2018,10,20,13,1,26,10,1,1,0,1,1
454,-1,96,40,50,1,2,1,21,15,2018,10,19,15,1,21,15,1,0,0,1,1
455,-1,27,10,200,-1,0,3,6,9,2019,2,26,10,3,6,9,1,1,0,1,1
456,-1,43,10,10,-1,1,1,28,7,2017,8,2,12,1,28,7,1,1,0,1,1
457,10,96,40,50,2,0,3,1,8,2018,12,7,15,3,1,8,1,0,0,1,0
458,-1,68,10,200,-1,0,1,26,16,2016,5,3,0,1,26,16,1,1,0,1,1
459,-1,69,10,10,-1,1,3,26,8,2018,7,2,8,3,26,8,1,1,0,1,1
460,-1,13,10,200,-1,2,2,20,8,2019,2,20,8,2,20,8,1,1,0,1,1
461,-1,61,20,10,-1,1,2,10,10,2018,12,12,14,2,10,10,1,1,0,1,1
462,-1,79,10,10,0,2,1,28,6,2018,10,1,6,1,28,6,1,1,0,1,1
463,-1,15,10,160,0,0,1,10,18,2018,7,27,7,1,10,18,1,1,0,1,1
464,10,95,100,50,4,2,2,1,8,2019,1,19,0,2,1,8,1,0,0,1,1
465,-1,18,10,10,-1,1,3,24,8,2017,12,1,8,3,24,8,1,1,0,1,1
466,-1,75,10,200,-1,0,1,8,13,2019,1,1,16,1,8,13,1,1,0,1,1
467,-1,74,10,200,0,2,1,30,15,2018,1,27,11,1,30,15,1,1,0,1,1
468,-1,69,10,200,-1,1,2,21,2,2018,12,6,16,2,21,2,1,1,0,1,1
469,-1,30,80,200,-1,0,3,19,10,2019,3,18,20,3,19,10,1,1,0,1,1
470,-1,90,10,10,-1,0,1,16,13,2019,1,16,13,1,16,13,1,1,0,1,1
471,-1,52,20,80,-1,0,2,11,10,2019,1,31,10,2,11,10,1,1,0,1,1
472,-1,91,10,10,-1,2,3,5,9,2019,3,1,15,3,5,9,1,1,0,1,1
473,-1,39,80,200,0,0,2,8,7,2019,1,23,12,2,8,7,1,1,0,1,1
474,-1,94,10,160,-1,0,3,20,14,2019,3,5,15,3,20,14,1,1,0,1,1
475,-1,68,10,200,-1,0,3,4,14,2018,4,6,18,3,4,14,1,1,0,1,1
476,10,96,100,50,2,2,2,4,14,2018,12,19,13,2,4,14,1,0,0,1,1
477,-1,34,10,200,0,0,3,25,19,2018,9,4,12,3,25,19,1,1,0,1,1
478,-1,32,20,10,-1,2,3,15,6,2019,1,25,18,3,15,6,1,1,0,1,1
479,-1,51,10,10,-1,1,3,8,18,2018,7,20,21,3,8,18,1,1,0,1,1
480,-1,22,20,200,-1,1,2,14,14,2019,2,14,14,2,14,14,1,1,0,1,1
481,-1,81,10,10,-1,1,3,18,14,2019,1,23,23,3,18,14,1,1,0,1,1
482,-1,70,100,200,-1,0,3,4,19,2019,1,22,9,3,4,19,1,0,0,1,1
483,-1,68,60,200,-1,0,3,28,21,2017,11,20,0,3,28,21,1,0,0,1,1
484,-1,46,20,10,-1,1,3,2,10,2018,11,23,15,3,2,10,1,1,0,1,1
485,-1,29,10,10,-1,0,2,28,18,2018,12,10,19,2,28,18,1,1,0,1,1
486,30,84,10,10,0,1,3,3,8,2017,12,26,13,3,3,8,1,1,0,1,1
487,-1,36,10,10,-1,0,3,4,7,2018,12,11,11,3,4,7,1,1,0,1,1
488,-1,101,50,120,-1,2,2,21,12,2019,1,7,10,2,21,12,1,0,0,1,1
489,-1,32,10,200,-1,0,2,3,17,2019,2,3,17,2,3,17,1,1,0,1,1
490,-1,35,10,200,-1,0,1,31,16,2019,1,27,18,1,31,16,1,1,0,1,1
491,-1,54,10,10,-1,0,3,18,11,2019,2,19,11,3,18,11,1,1,0,1,1
492,-1,6,30,160,-1,0,2,22,8,2019,2,22,8,2,22,8,1,0,0,1,1
493,-1,83,40,170,-1,0,1,2,9,2018,12,21,10,1,2,9,1,0,0,1,1
494,-1,68,10,200,-1,0,3,2,10,2018,5,20,16,3,2,10,1,1,0,1,1
495,-1,70,10,200,0,0,1,11,20,2018,3,19,13,1,11,20,1,1,0,1,1
496,-1,69,20,200,-1,1,3,27,9,2017,3,16,0,3,27,9,1,1,0,1,1
497,-1,95,40,50,1,0,3,4,11,2019,1,8,9,3,4,11,1,0,0,1,1
498,-1,60,20,200,0,0,2,11,7,2019,2,7,11,2,11,7,1,1,0,1,1
499,-1,3,30,10,-1,1,3,12,8,2018,12,28,9,3,12,8,1,0,0,1,1
500,-1,45,10,170,-1,0,2,17,16,2018,12,8,19,2,17,16,1,1,0,1,1
501,-1,30,40,10,-1,2,1,29,8,2018,10,19,17,1,29,8,1,0,0,1,1
502,-1,22,10,200,-1,2,2,8,20,2019,2,12,10,2,8,20,1,1,0,1,1
503,-1,32,20,110,-1,0,1,24,13,2019,1,23,16,1,24,13,1,1,0,1,1
504,-1,79,20,200,0,0,3,30,12,2019,3,28,10,3,30,12,1,1,0,1,1
505,-1,70,20,200,0,1,3,19,9,2018,3,19,13,3,19,9,1,1,0,1,0
506,-1,80,10,200,0,2,2,28,8,2018,1,18,11,2,28,8,1,1,0,1,1
507,-1,35,10,200,0,0,3,27,8,2016,9,14,0,3,27,8,1,1,0,1,1
508,-1,93,20,200,0,0,3,27,10,2018,10,28,22,3,27,10,1,1,0,1,1
509,-1,50,100,10,-1,1,2,28,7,2019,2,4,16,2,28,7,1,0,0,1,1
510,-1,40,10,120,-1,0,3,13,9,2019,2,26,12,3,13,9,1,1,0,1,1
511,-1,81,20,10,0,1,3,13,14,2019,3,4,11,3,13,14,1,1,0,1,1
512,-1,70,10,200,-1,0,3,12,12,2018,11,9,13,3,12,12,1,1,0,1,1
513,-1,78,30,200,-1,2,2,4,7,2018,10,26,0,2,4,7,1,0,0,1,1
514,-1,22,10,10,-1,1,1,24,19,2018,10,15,18,1,24,19,1,1,0,1,1
515,-1,2,10,120,0,0,3,31,10,2019,3,31,10,3,31,10,1,1,0,1,1
516,30,84,10,10,0,1,1,10,15,2017,12,26,13,1,10,15,1,1,0,1,1
517,-1,39,20,120,-1,0,1,14,9,2018,12,13,11,1,14,9,1,1,0,1,1
518,-1,36,40,50,-1,2,3,21,11,2019,3,2,15,3,21,11,1,0,0,1,1
519,-1,70,10,200,-1,0,2,12,13,2018,9,13,8,2,12,13,1,1,0,1,1
520,-1,43,10,10,0,1,3,2,10,2019,1,23,16,3,2,10,1,1,0,1,1
521,-1,92,10,160,-1,1,3,6,21,2019,2,7,16,3,6,21,1,1,0,1,1
522,-1,68,10,200,-1,0,3,8,11,2019,2,6,7,3,8,11,1,1,0,1,1
523,-1,45,10,200,-1,0,1,13,21,2019,1,11,19,1,13,21,1,1,0,1,1
524,-1,93,60,50,-1,2,1,14,16,2018,10,18,12,1,14,16,1,0,0,1,1
525,-1,29,120,10,-1,1,2,9,13,2019,1,25,21,2,9,13,1,1,0,1,1
526,-1,78,60,200,2,0,3,2,7,2019,2,25,12,3,2,7,1,0,0,1,1
527,-1,31,30,120,-1,0,3,14,8,2018,5,24,10,3,14,8,1,0,0,1,1
528,-1,60,40,200,-1,0,1,28,16,2019,1,19,11,1,28,16,1,0,0,1,1
529,-1,78,40,120,-1,0,1,21,13,2019,1,21,13,1,21,13,1,0,0,1,1
530,-1,51,70,170,-1,0,1,20,23,2018,12,21,6,1,20,23,1,1,0,1,1
531,-1,36,10,200,0,0,1,14,9,2017,12,11,11,1,14,9,1,1,0,1,1
532,-1,60,40,200,-1,0,3,6,11,2019,1,5,8,3,6,11,1,0,0,1,1
533,-1,78,10,200,0,1,3,13,7,2018,10,1,7,3,13,7,1,1,0,1,1
534,-1,34,10,200,0,0,2,11,8,2018,11,15,14,2,11,8,1,1,0,1,1
535,-1,3,10,100,0,1,1,9,7,2014,8,3,0,1,9,7,0,1,0,1,1
536,-1,25,10,80,0,0,1,22,0,2018,12,21,19,1,22,0,1,1,0,1,1
537,-1,1,10,120,-1,0,3,28,8,2019,3,28,8,3,28,8,1,1,0,1,1
538,-1,68,10,200,-1,0,1,18,12,2018,1,10,16,1,18,12,1,1,0,1,1
539,-1,93,40,50,-1,2,1,11,13,2018,9,15,12,1,11,13,1,0,0,1,1
540,-1,35,10,200,-1,0,3,5,22,2019,3,6,8,3,5,22,1,1,0,1,1
541,-1,34,10,200,-1,0,2,13,8,2019,1,15,11,2,13,8,1,1,0,1,1
542,-1,93,10,200,0,1,1,14,16,2018,10,1,13,1,14,16,1,1,0,1,1
543,-1,39,10,200,0,0,3,14,12,2014,8,24,0,3,14,12,1,1,0,1,1
544,-1,93,20,10,-1,1,1,31,17,2018,9,21,13,1,31,17,1,1,0,1,1
545,-1,85,10,160,-1,1,1,26,19,2019,2,1,14,1,26,19,1,1,0,0,1
546,-1,58,10,170,-1,0,1,4,13,2019,1,2,18,1,4,13,1,1,0,1,1
547,-1,96,10,10,-1,0,1,24,16,2019,1,9,16,1,24,16,1,1,0,1,1
548,-1,68,10,200,-1,0,2,1,12,2018,11,11,16,2,1,12,1,1,0,1,1
549,-1,55,30,100,-1,1,3,25,21,2018,3,21,10,3,25,21,1,0,0,1,1
550,-1,68,10,200,-1,1,1,15,18,2018,12,7,9,1,15,18,1,1,0,1,1
551,20,96,70,160,1,1,1,21,17,2019,1,18,10,1,21,17,1,0,0,1,1
552,-1,24,10,10,-1,2,3,8,10,2019,2,18,8,3,8,10,1,1,0,1,1
553,-1,3,20,10,-1,1,3,31,11,2018,4,4,15,3,31,11,1,1,0,1,1
554,10,94,70,200,-1,0,3,8,15,2019,2,28,18,3,8,15,1,0,0,1,1
555,-1,13,120,200,-1,1,1,18,10,2019,1,18,10,1,18,10,1,1,0,1,1
556,10,39,40,120,3,0,3,20,16,2018,6,6,12,3,20,16,1,0,0,1,0
557,-1,43,10,10,-1,1,2,5,7,2018,11,29,13,2,5,7,1,1,0,1,1
558,-1,92,20,160,-1,0,3,31,5,2018,12,3,9,3,31,5,1,1,0,1,1
559,-1,45,10,170,0,0,3,30,10,2018,8,13,14,3,30,10,1,1,0,1,1
560,-1,28,20,200,-1,0,1,28,9,2018,3,23,14,1,28,9,1,1,0,1,1
561,-1,43,10,10,-1,1,2,12,10,2018,11,27,14,2,12,10,1,1,0,1,1
562,-1,16,80,50,-1,0,1,11,12,2018,8,21,12,1,11,12,1,1,0,1,1
563,-1,59,10,200,-1,2,2,20,9,2019,2,20,9,2,20,9,1,1,0,1,1
564,-1,18,10,10,-1,1,2,17,8,2018,11,16,11,2,17,8,1,1,0,1,1
565,-1,70,10,200,-1,1,2,10,12,2018,10,17,17,2,10,12,1,1,0,1,1
566,-1,13,20,200,-1,0,1,26,13,2019,1,26,13,1,26,13,1,1,0,1,1
567,-1,45,10,200,-1,0,2,24,13,2018,10,24,14,2,24,13,1,1,0,1,1
568,-1,32,40,190,-1,2,3,16,8,2018,12,20,16,3,16,8,1,0,0,1,1
569,-1,69,10,10,-1,1,1,17,14,2018,12,24,15,1,17,14,1,1,0,1,1
570,-1,70,10,200,-1,0,2,17,12,2018,9,9,18,2,17,12,1,1,0,1,1
571,-1,36,40,200,1,0,3,6,9,2019,3,6,7,3,6,9,1,0,0,1,1
572,-1,78,20,200,-1,0,1,9,8,2019,1,8,11,1,9,8,1,0,0,1,1
573,-1,31,20,120,-1,0,3,1,9,2019,2,25,8,3,1,9,1,1,0,1,1
574,-1,43,10,110,-1,0,3,12,10,2019,2,2,13,3,12,10,1,1,0,1,1
575,-1,55,10,100,-1,1,2,4,17,2018,1,11,22,2,4,17,1,1,0,1,1
576,-1,36,10,200,-1,0,3,7,8,2019,3,2,15,3,7,8,1,1,0,1,1
577,-1,68,10,200,0,1,3,2,14,2016,2,29,0,3,2,14,1,1,0,1,1
578,-1,34,20,200,-1,0,1,10,13,2019,1,8,15,1,10,13,1,1,0,1,1
579,-1,17,10,200,-1,0,1,17,16,2019,1,16,17,1,17,16,1,1,0,1,1
580,-1,93,40,50,-1,2,1,21,16,2019,1,21,16,1,21,16,1,0,0,1,1
581,-1,73,100,50,-1,2,2,22,16,2019,2,20,10,2,22,16,1,0,0,1,1
582,-1,46,10,160,-1,1,2,12,19,2018,6,2,7,2,12,19,1,1,0,1,1
583,-1,47,10,200,-1,0,1,30,8,2018,12,9,9,1,30,8,1,1,0,1,1
584,-1,92,40,160,-1,1,2,27,8,2019,2,5,10,2,27,8,1,0,0,1,1
585,-1,34,40,200,-1,0,1,8,19,2018,3,23,17,1,8,19,1,0,0,1,1
586,-1,8,10,10,0,1,3,20,20,2018,3,14,11,3,20,20,1,1,0,1,1
587,-1,95,100,120,-1,0,3,18,10,2019,2,19,11,3,18,10,1,0,0,1,1
